,Unnamed: 0,SGA_ID_1,GALAXY,RA_LEDA,DEC_LEDA,MORPHTYPE,PA_LEDA,D25_LEDA,BA_LEDA,Z_LEDA,SB_D25_LEDA,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_W3,FLUX_W4,DIST,LUM_W1,LUM_W2,LUM_W3,LUM_W4
75541,158371,1234755.0,PGC128043,56.591343,-61.5507495,,97.67,0.7568329,0.47973344,0.06976793,25.24348,416.29288,1087.8112,2230.4128,1532.2922,938.5852,332.30716,381.86942,314.55777240558257,29973843271.05612,18874460338.370773,1704943536.9855871,5770577610.190239
118671,239380,468630.0,SDSSJ094537.96+191038.9,146.40827700000003,19.1774613,S?,129.88,0.50933087,0.2564484,0.07026227,25.186481,83.597626,144.44057,224.11499,190.13266,130.05585,695.204,1163.0269,316.89618147317026,3774772098.4743533,2654384935.8080096,13079182382.134033,23080928946.65884
16816,34540,1235246.0,PGC102737,41.202888,-44.4050548,,152.0,0.3981072,0.30902955,0.076242745,24.798481,48.59556,125.01509,268.8216,379.4348,283.3216,2166.827,5963.632,345.30480212397117,8944218415.47018,6865701566.557399,49196013770.60048,141350622653.195
182521,347786,1270564.0,SDSSJ212641.10-071503.7,321.6712095,-7.251004200000001,E?,77.88,0.3953666,0.25118864,0.08749519,25.124481,47.733665,129.8936,276.818,307.53937,203.3462,594.7595,537.0188,399.34738737619114,9696218987.750128,6590794278.998912,17047885014.80731,16515921091.909697
107579,219826,1025251.0,2MASXJ08474750+1518239,131.94792750000002,15.306641,E?,6.11,0.57676643,0.21527818,0.069488734,25.55948,69.48487,153.00266,303.93735,360.99463,256.26312,1664.7573,2970.3557,313.237737359519,7002431966.251551,5110157265.910488,30889865967.262016,57737779939.51645
12937,25948,287083.0,SDSSJ163806.46+235828.3,249.52689,23.9745155,,5.48,0.40550852,0.2483133,0.034378115,25.10548,51.907158,79.765686,108.07839,70.97718,40.320797,131.5139,594.50226,151.10801097499098,320400893.41652644,187113053.4816456,537605934.0858529,2689594152.3617353
203257,382280,705511.0,PGC007746,30.560957999999992,-7.0083056,E-S0,34.5,1.0,0.56234133,0.050981935,25.17848,937.3638,2145.7087,4086.696,3314.6575,1917.6179,639.2007,723.40314,226.81477520264446,33711753592.933815,20049555974.576786,1114937845.0770407,5436461590.331557
116576,235864,561364.0,PGC2140893,216.7027965,38.9792192,S?,113.17,0.60394865,0.20892961,0.08195536,25.488482,93.70705,219.18936,447.58514,588.135,472.56592,1752.7117,3095.3086,372.64500295038266,16146099660.796263,13336841876.830812,45125056589.34591,84809312524.9066
125447,250572,911986.0,SDSSJ092556.51+240317.9,141.4855605,24.054993,S?,96.31,0.510505,0.22080046,0.032949127,25.59748,57.238743,93.56709,128.39867,90.91314,58.184822,142.14204,74.60285,144.6743667258946,376192244.4680481,247510079.75865006,523343081.359736,289362436.33815384
64716,133890,335888.0,PGC075135,64.8870357374003,-55.48353923643877,,69.0,0.44668356,0.4265795,0.08297407,25.52848,64.25857,111.878426,166.66473,101.54269,66.82948,248.30563,507.07843,377.5413217658639,2861393907.7111726,1935963057.6885626,6480809574.108695,14252468113.73411
77325,162838,296015.0,2MASXJ12470563+1517545,191.7734745,15.2985081,Sm,44.09,0.5662393,0.20892961,0.068223864,25.28848,84.54155,203.56267,432.42746,527.9438,340.5445,917.942,1239.7821,307.263459439575,9853931203.225475,6534249335.598699,15419145575.417618,22772936280.696217
200931,378394,749200.0,SDSSJ151812.15+303201.1,229.550709,30.533698600000005,S?,62.76,0.46451527,0.32960972,0.06035642,24.977482,79.4756,136.91399,203.82544,160.66733,102.764984,328.67795,774.0172,270.3255823398734,2321142860.51081,1526228128.6434186,4338099485.383002,11148659137.509228
95191,197970,747329.0,2MASXJ13181637+1530272,199.568325,15.507521100000002,S?,131.14,0.3810658,0.30060762,0.08479032,25.34348,35.79386,98.960144,212.70949,284.9902,195.37387,720.83923,1684.0228,386.28652749002833,8407154898.008531,5924962448.810307,19741329994.631813,49641987578.21728
194017,367100,122588.0,SDSSJ162353.19+295109.0,245.971566,29.8525175,S?,6.21,0.42559844,0.6501297,0.053874936,24.88548,78.20247,119.84711,158.00275,78.697205,45.3514,44.510536,962.74945,240.18374735620898,897524972.5260835,531713798.8735504,361170290.4555948,11028596069.941362
201010,378526,14154.0,PGC038942,183.178617,57.6359603,Sbc,157.21,0.4753352,0.3019952,0.09461078,25.102482,85.95917,179.98378,323.34235,341.66714,266.31384,1661.7344,4924.392,433.91636156655994,12717895871.546959,10190741592.692717,59278320354.024994,184246637281.30322
195705,369688,94684.0,SDSSJ101532.73+244325.5,153.88641149999998,24.7238632,S?,149.04,0.47206306,0.59979105,0.02091647,24.924482,105.25815,176.83624,246.96161,232.73985,136.49754,154.77391,177.47525,91.02139432306127,381204236.15633035,229832685.95280674,190949537.56994742,270885072.8138925
18000,37211,202416.0,SDSSJ132014.51+104413.6,200.0605005,10.7371688,S?,98.14,0.48083934,0.25763214,0.08757992,25.45548,54.63372,115.66465,220.07828,285.72534,196.70178,1171.826,1765.4358,399.7572318201699,9026957887.387568,6388530141.765563,35255975581.97894,55759138365.67312
131299,260695,1080249.0,2MASXJ12012739+2211143,180.3642375,22.1873043,E?,9.38,0.40926066,0.3273407,0.064287476,24.99448,64.01942,139.30946,269.80505,300.1693,193.94626,679.0065,394.51877,288.73411810373875,4947234341.507526,3286076119.8188963,10306769085.513618,6270531035.232894
72128,150254,745322.0,SDSSJ125312.23+443715.6,193.3010355,44.621049,,48.04,0.4425884,0.33806485,0.077962264,25.360481,53.298668,91.47346,137.90253,104.19758,72.45215,182.03447,563.7652,353.5134011749159,2574360696.864292,1840191589.3143668,4049458430.374608,13905675383.060238
202084,380265,1207661.0,PGC1265937,196.39862700000003,4.2736894,Sd,100.01,0.63095737,0.25118864,0.04387502,25.026482,149.1437,268.48163,440.1428,437.3066,293.12482,1324.4222,2172.969,194.19625591392222,3260376370.3930955,2246644197.471222,9268673836.188036,16158295829.95286
87018,183192,308617.0,SDSSJ224959.37-081720.9,342.4974555,-8.2891659,S?,5.44,0.3819443,0.31332856,0.08087061,25.21248,55.048836,125.57233,248.53986,214.93404,134.52065,180.44121,988.936,367.43819223833276,5736853946.754009,3691114765.0774136,3865619788.646861,26301682506.211994
146596,286193,658549.0,PGC090796,117.2152605,36.3904456,Sc,179.86,0.9120108,0.20941123,0.028506719,24.81648,345.57596,761.31573,1424.2606,1415.2693,851.13184,2686.4504,2086.3687,124.75723883763325,4354823868.457806,2692330343.473118,7502436328.722201,6222283015.826487
132151,262277,1283625.0,PGC2176192,157.6706525853857,41.13281916654733,S?,104.07,0.5081594,0.40738028,0.09380156,25.088482,93.86067,253.3542,550.31793,670.2002,442.07495,812.1242,1654.0511,429.96970081244507,24495158756.40861,16610075706.108704,25539977072.651634,59568101472.94211
199870,376522,547456.0,PGC3136999,263.2445055,59.7109741,S?,110.97,0.6729767,0.23442288,0.03606528,25.22948,128.32785,301.70554,588.65234,605.407,425.67865,3559.261,10287.6455,158.72084438458498,3015194752.629953,2179464498.0776024,17087774667.90151,51533220755.85034
109261,222775,633867.0,PGC1195969,190.813326,1.4718387,E?,5.43,0.45394164,0.368129,0.08879142,25.048481,76.99983,154.09625,270.45633,213.15472,135.67215,445.43958,98.777405,405.6220667241677,6933269806.23611,4536635160.568817,13260493836.747768,2833592192.949912
9648,18423,1265122.0,PGC1080425,195.736029,-2.8963684,E?,174.68,0.4246196,0.32359365,0.08402379,25.138481,60.734043,150.01672,312.11285,358.24686,237.79257,778.3691,339.3632,382.59326602375387,10367093994.281986,7074128171.414235,20680253894.134083,9299841559.896648
88473,185922,1366386.0,SDSSJ155358.61+221457.4,238.494237,22.2492835,S?,124.02,0.49317384,0.2523481,0.0683256,25.529482,58.56236,117.23173,211.5307,196.11946,129.35576,541.5594,1274.3508,307.74361805624625,3671967253.3009014,2489796674.984208,9466547101.106983,23863943003.19718
150125,292252,204523.0,PGC1494982,232.56491850000003,15.8589035,S?,128.94,0.5128614,0.27542287,0.04328494,24.75648,119.10627,279.3138,615.7077,812.16547,547.0307,1903.0316,1832.7383,191.50231568993502,5888335962.243639,4077178824.626285,12740447008.618303,13063197646.091726
52102,107040,7690.0,PGC1382677,227.4170175,10.6597249,E?,148.44,0.34673685,0.5128614,0.06917685,24.889482,44.16877,89.83185,164.6136,126.21672,72.74036,176.30046,721.94934,311.7637210484502,2425314384.717533,1436900178.5591784,2973439032.5566106,13857868434.239254
195893,369999,1031853.0,ESO150-002,5.167413000000001,-56.414182200000006,Sc,160.1,1.124605,0.17139575,0.021676997,25.26348,367.62445,615.1178,962.42267,780.3003,491.7175,2162.6702,5477.473,94.38484701549905,1374251837.5467038,890266880.926235,3556806969.0417085,9655014030.88195
141980,278456,1198129.0,PGC2048456,168.41032049999998,34.392391100000005,S?,173.49,0.5011872,0.2570396,0.03434276,24.94448,103.94712,157.57944,206.4776,118.16535,68.60905,66.99834,1619.4478,150.94867666218178,532290561.8345909,317716687.43669677,214933531.86340347,7331099367.514707
92655,193507,734672.0,PGC2173541,158.3328075,40.9577949,S?,83.98,0.4988845,0.2570396,0.02599098,25.31348,77.25021,184.67729,378.54053,458.79083,336.11264,912.5699,2565.238,113.53446502360869,1169149813.508101,880522140.8506408,2119481775.9200003,6528576393.152893
167203,321679,396796.0,PGC1281685,173.17654350000004,5.3302155,,149.7,0.33573765,0.3845918,0.08481267,25.008482,45.61481,100.03662,197.11247,278.08954,198.24934,938.34375,827.08704,386.39426661826127,8208163544.962688,6015518925.632401,26145587417.527687,24154121834.346825
46823,96435,992927.0,PGC3135573,264.9790425,56.6409601,E?,141.35,0.5395106,0.22233099,0.07834653,25.77148,69.49406,146.01288,267.16614,256.35593,164.33841,657.01013,641.1238,355.3502658899243,6399656403.731195,4217473576.0932903,15240051297.487392,15775494496.14937
106844,218551,462725.0,PGC3102143,14.07447,-8.9587211,Sc,29.65,0.87297136,0.24603675,0.05654111,25.284481,210.74352,447.70084,801.08453,777.7554,502.5862,1977.9387,2554.3115,252.55092518110433,9807108108.526484,6514911000.1582155,23162639670.476562,31927998517.428814
65944,136611,658320.0,SDSSJ163011.74+404756.2,247.548981,40.79893,S?,130.77,0.36140987,0.38370723,0.072987825,24.80148,53.20564,96.52307,151.94833,146.44148,99.685356,578.98395,1400.1348,329.8160081029654,3149253141.638923,2203813433.713736,11839429990.551895,30202977341.15515
4525,7862,1354458.0,2MASXJ09542324+0746504,148.59706350000002,7.780518499999999,SBc,135.42,0.46451527,0.30831882,0.05962825,24.95348,82.74196,188.37173,354.196,405.45944,270.11966,1619.511,2226.2332,266.92620588483186,5711232535.343235,3911457548.8710136,21700637954.714336,31311533690.917343
168926,324558,270323.0,2MASXJ11575357+0323109,179.473014,3.386476,E?,151.34,0.36812896,0.4688134,0.075389154,24.989481,50.981728,136.64333,325.17963,481.19247,340.30667,1158.7759,631.8746,341.23665369878245,11077204450.302464,8053447098.27014,24680631804.044064,14026992245.629433
198694,374673,998927.0,PGC1617694,239.357343,20.140007,S?,113.73,0.42657954,0.33884415,0.049974572,25.086481,62.2134,112.9107,186.29054,202.31552,132.80066,734.11816,1992.6062,222.17193797957935,1974274818.7830975,1332228254.4157195,6786201525.745435,19508075784.799843
21572,45130,234895.0,PGC826354,8.621775451648558,-21.582104002216067,,57.5,0.724436,0.23988329,0.08914167,25.37848,147.22192,286.11566,520.6998,415.8768,280.64392,909.4845,276.74493,407.3192635360611,13640635163.637497,9462928041.505642,27402109729.863644,8356343642.512635
43742,90001,1160134.0,PGC759988,35.452125,-27.087861100000005,,114.5,0.5370318,0.2041738,0.060496185,25.28348,67.62459,148.59698,287.70084,360.28574,248.92377,1172.2484,1222.372,270.97843601739726,5230178811.405846,3714803393.185452,16034856306.057753,17600482153.055294
165479,318655,1207888.0,SDSSJ080921.64+053655.6,122.3402325,5.6154803,S?,83.64,0.60394865,0.5495409,0.02743231,24.947481,193.25226,274.46692,343.09387,166.44882,90.77882,325.8899,1546.6488,119.9592822337984,473531024.10690206,265492495.86454472,843807854.7320452,4412843383.618964
204442,384355,125245.0,PGC2466155,243.5296635,54.3221088,,20.47,0.3981072,0.3019952,0.08545011,24.93448,62.594482,152.02423,321.65472,396.20743,276.8341,1017.11194,1993.1992,389.4683447950513,11881381618.847239,8534221579.303853,28344037547.966812,59623679469.5397
200946,378427,1354645.0,SDSSJ122047.89+261838.8,185.1996795,26.3107792,S?,56.38,0.51760685,0.22130948,0.06835896,25.513481,60.997143,116.12771,195.57185,201.44322,131.53058,754.1417,897.6306,307.90107956407815,3775505246.684783,2534248268.5922575,13408220760.31751,16756556553.934052
116441,235651,644725.0,PGC2425462,187.5826005,52.8566703,Sc,120.23,0.60534084,0.23713736,0.04569761,24.97948,137.55742,220.15237,312.71887,210.51494,130.7317,447.07996,773.43915,202.53098744813036,1707127203.1770618,1089842823.9404914,3322537220.786792,6229358227.165471
201653,379618,1169450.0,SDSSJ114752.72+304854.0,176.969628,30.8149842,S?,60.61,0.51760685,0.30060762,0.040784214,25.305481,79.75989,119.408035,155.41728,82.863396,44.68271,110.94305,174.47345,180.11004745955756,531420874.08445776,294588226.9114309,621014180.6605463,1097935512.3662553
43451,89309,921271.0,SDSSJ090059.87+400309.6,135.2495055,40.0526456,S?,171.34,0.4365158,0.25941792,0.09548939,25.043482,67.56324,171.03983,369.54776,464.10248,318.14117,996.5616,1105.3872,438.2058798644975,17618555158.516434,12415844799.946653,34701530228.25327,41312203778.97916
107908,220395,1289133.0,PGC2042777,246.3747915,34.0316405,S?,35.0,0.40831938,0.39810717,0.09363544,24.76748,84.51446,156.70598,298.07547,584.83264,485.9234,5107.7866,10188.701,429.15999894223637,21294628802.251373,18188893682.755196,180912483499.51062,373162107893.2509
101341,209167,167133.0,PGC721237,69.79126350000001,-30.1145723,,136.0,0.36307806,0.26363313,0.07619938,25.27848,31.096352,56.11703,91.85083,77.68465,43.68789,173.87611,347.01385,345.0980205855923,1829027140.6458626,1057416314.212669,3767264999.5537953,8137867431.209208
191718,363617,843644.0,SDSSJ155616.59+091914.2,239.0691975,9.320646,S?,24.05,0.459198,0.32658783,0.07000709,24.97248,80.70666,123.25879,171.87045,125.5631,78.34595,271.50653,415.02832,315.68889905788257,2473891511.6825113,1586847427.560435,4909406209.127849,8106746014.904374
168524,323848,217556.0,PGC215034,189.8993595,16.587811600000002,S?,75.44,1.0023053,0.31988952,0.02598931,24.98648,404.514,651.9247,981.13086,700.974,464.92346,2695.55,12941.858,113.5270286703908,1786078128.2448266,1217811311.7733333,6523078649.57212,33175529873.193466
88171,185349,736723.0,SDSSJ162859.44+413918.7,247.247697,41.6551493,Scd,100.5,0.80723506,0.24660395,0.031816676,25.56948,134.44533,221.8985,298.54404,174.20123,102.54498,269.3936,325.5852,139.58509427189435,671010483.7611443,406062134.44493616,922151372.2760794,1226145247.9422364
4256,7355,1392962.0,PGC693263,32.658084,-32.34669,,9.5,0.64565426,0.22387213,0.06999842,25.02848,159.10562,381.11746,765.0318,784.62305,529.82404,1758.7509,2625.4038,315.64788744329695,15454922671.094389,10728461177.357983,31883087509.99463,51279912507.60875
5928,10688,631372.0,UGC10171,241.0381515,42.8892868,SBc,59.57,1.2416523,0.13551895,0.039246816,25.36948,583.2985,1390.6433,2863.223,3246.6238,2265.9585,8336.615,10795.391,173.1260128554589,19237853909.86923,13803099102.567244,45906102841.431404,63424893695.602776
87735,184474,1280378.0,PGC2404150,136.64099850000002,51.9852268,Sc,149.07,0.4920395,0.23388374,0.06412303,24.90348,90.73788,173.24498,280.55994,255.62398,169.38838,881.4272,1850.929,287.9621228471667,4190562530.143729,2854659723.093117,13655061106.053814,30376656457.64607
100640,207972,7432.0,SDSSJ093426.08+381652.7,143.6088255,38.2812925,S?,87.91,0.4528976,0.2864178,0.05120042,25.31248,53.90196,96.03607,144.17615,93.97782,56.143127,43.89001,64.338715,227.8225925500047,964315052.3230731,592229691.796089,293868729.99236935,609399503.4507394
135150,267411,2091.0,SDSSJ102800.60+023414.2,157.00247850000002,2.570563,S?,99.55,0.4581419,0.39994475,0.028515058,25.033482,82.91173,126.0573,166.82681,76.2924,51.519974,75.18107,86.17351,124.79450714077218,234894158.98874754,163067185.54593572,192237091.67981282,253912973.8940231
47006,96762,370836.0,SDSSJ125944.43+064522.4,194.9351325,6.7562425,S?,34.59,0.34514374,0.4275629,0.09253901,24.835482,55.469284,99.931335,165.9992,152.77213,99.74026,442.192,1565.2168,423.81992696985856,5425089138.400157,3641105315.0430217,14701547341.650492,55776610897.68271
41466,85244,1102026.0,PGC2336787,242.999313,49.2212395,S?,115.66,0.40364543,0.38904515,0.05537164,25.050482,63.607788,107.18658,157.30063,132.06044,78.083885,249.2277,674.5436,247.1208103585426,1594378314.4937997,969125569.152713,2729451851.6845036,8125114960.568629
155594,301526,917245.0,SDSSJ122142.43+192919.3,185.4268185,19.4886595,,46.52,0.3372873,0.33496544,0.06768248,24.940481,44.237087,85.53458,140.74539,130.23056,81.772415,488.48642,795.1879,304.7093877156096,2390477041.683639,1543044649.7176168,8506624033.464858,14590273999.932447
97596,202547,1152886.0,PGC833958,76.702332,-21.0057754,,74.0,0.56234133,0.24547088,0.04530601,25.728481,161.79391,435.98135,1066.6285,1002.8748,743.6052,2910.4287,2534.715,200.7384230251227,7989281703.569359,6089805670.504315,21710707662.48006,19907974073.499413
175650,335486,821173.0,SDSSJ111145.63+440752.4,167.940159,44.1312527,S?,107.09,0.3953666,0.3191538,0.06596263,24.969482,56.857437,104.5695,167.15198,146.61171,96.3305,512.8104,1046.5175,296.60769521412305,2549960702.559224,1722378687.3369021,8434448014.110169,18219643987.103046
139079,273734,1362385.0,SDSSJ103425.07+452629.4,158.604414,45.4415009,Sc,94.17,0.608135,0.42461956,0.045665924,25.23748,126.07948,207.65361,294.38498,195.76237,107.69587,214.4458,842.91296,202.38590750249463,1585220759.9257395,896519181.5735381,1470127843.2331815,6795267090.767574
97905,203076,937014.0,PGC1199014,132.255771,1.5739328,S?,16.57,0.44360867,0.33884415,0.043338645,25.422482,53.078094,93.22035,157.44014,141.4071,82.76587,502.1242,1257.2942,191.74740827348026,1027851137.7347378,618458111.1201756,3453947038.4335375,9162860291.047155
132126,262230,62116.0,PGC3098148,244.46842200000003,6.071748599999999,S?,0.57,1.0115794,0.25527012,0.037744775,25.36248,358.66272,926.5207,2034.7583,2163.7703,1635.55,12099.389,29942.969,166.31712160204944,11832733293.127596,9194703850.91598,63690188898.075584,164562261683.2456
48173,99186,1344780.0,PGC698223,7.666894500000001,-32.001251,,151.0,0.3981072,0.57543993,0.056399014,25.238482,69.88395,112.0292,152.69763,80.094666,38.515747,32.116505,76.05507,251.8906852773187,1004680124.0258255,496663838.99446905,240425577.13321912,903560019.5637318
